plan_rows,exe_times
29478,8222.370
246,1240.317
10070,1680.323
9540388,31029.524
748595,17260.589
2013308,1602.503
96,2397.429
151477,5085.641
1381626,32284.475
53,819.404
21597181,15353.199
14401,2151.665
259023,5376.043
92694,9161.874
52301,18242.080
3918165,14099.281
18,1722.822
1132,3339.192
534263,9661.673
533657,13303.467
1435998,10170.641
246,961.754
246,1266.438
21325,2445.821
1399489,12290.509
19183,6958.967
206305,5743.449
9880868,22408.771
7,1484.439
3101330,25872.432
112146,20095.637
104,822.646
1586547,20793.565
149997,18642.469
3824401,16644.731
284784,3500.413
1442172,1499.220
130289,3067.182
3603187,40485.599
500,11186.615
343064,1371.262
286012,3841.794
55,10947.854
320114,15522.276
1,6116.542
580,14523.590
1824901,20892.450
99990004,76626.484
13975664,68633.955
224,13271.511
3117471,1569.864
340781,3695.203
555492,13681.128
1381284,1120.790
126741,18459.798
1963837,11939.289
1256361,12815.091
16886478,14739.027
4726793,37098.565
5234,1437.981
21391774,61223.174
9406371,12890.428
53,287.447
246,759.132
3717,7030.831
1294259,28580.394
449,16173.995
5594526,22874.857
201,1420.108
104,757.683
81034,864.185
1652,2744.636
26060942,40923.200
624052,7128.664
7827,835.539
217737,6489.761
1532133,1588.134
246,1329.931
9,801.748
1294375,1593.168
1374,772.670
2537442,29786.190
19,16739.357
240746,18797.353
72521,893.237
3776787,33049.182
968935,5507.951
22718980,41282.996
57,1354.441
1881649,12333.258
246,1437.936
916654,7843.893
76441,1297.016
7,516.884
53,801.760
27944775,15444.523
260543,15762.859
5251944,32955.106
237300,14107.387
4066491,17447.708
1531106,14549.477
17937,5319.498
869900,4466.412
2386763,1276.480
74280,15652.026
176,12969.039
1586206,1228.279
18645373,18869.830
246,1169.302
1927506,1627.958
324065,3052.308
53443,15479.362
3033174,1919.543
1389548,11108.337
60010,9065.570
51,548.352
435,14432.566
324152,1326.181
2429,18072.367
300211,8288.041
8251862,18738.263
726739,11969.271
192752,919.489
598631,13113.958
565252,5423.253
599017,4429.317
16776612,44904.423
16712,8440.694
128012084,155976.102
23,2551.368
246,1266.580
9321,2945.865
2583119,11029.142
1857492,13335.439
530,1731.064
246,1171.999
402898,33075.409
80882,7520.416
246,1255.918
2425200,15419.819
53,849.856
2854692,6373.723
1135466,5001.134
188161137,209558.119
500,10660.797
438320,4276.030
1462743,5320.196
8412340,37583.080
5785,8226.841
184339,4609.667
21432026,101445.451
3190,3689.898
19643180,41392.868
7303,1719.737
1423084,5060.690
276255,1347.965
51,1188.967
262302,6075.190
30107548,16858.132
106548,20302.451
2414390,11881.276
3977435,2163.980
500,10632.150
500,10255.038
792746,4465.804
1331718,11498.338
4307192,16467.081
12294039,41458.366
661616,4514.410
698847,17205.476
375777,4033.499
2961092,35929.202
3966723,33256.410
2274,17933.193
1108338,1268.767
515268,24038.057
7329048,35548.127
944815,25825.895
539421,1020.501
500,10611.372
11277,1722.811
272303,10363.083
14638456,37277.757
110629,9469.228
2002057,29134.175
745,15863.497
246,970.321
19779,4154.126
13526180,13312.568
6765755,20334.536
27084,20884.027
284608,20564.891
125816,945.287
463059,1079.997
33883,4129.599
500,11197.149
246,1251.049
7900,1728.829
269111,20832.690
3737087,7359.365
786631,973.095
858,6546.881
12088,1654.473
3581002,23910.851
134,1981.654
435,14777.062
30753,7175.334
581019,952.831
2793143,41155.638
6400229,81442.053
167528,49832.902
4478,24595.098
706916,8763.621
2990026,65978.901
101,31204.866
775,8900.200
597749,2961.718
709854,50257.500
2,4685.424
1593,42841.103
10351383,62960.630
2959764,80929.922
1009113,9646.663
2767050,42912.036
1066676,17911.375
36053,26316.308
103685,52606.140
8778,7867.819
3786600,5563.452
134371,3058.672
281234,9259.855
107511,52623.095
603171,35657.739
2757,4361.898
26408,5666.471
113953,7662.734
52,2552.974
1484227,14367.237
1029458,34640.062
1253253,37355.694
10293,25608.261
8120803,39643.469
11120,8703.162
5,34551.199
104853,40846.252
246,3605.884
246,3648.063
1657736,4318.929
16611625,44624.174
1222076,4179.269
44733,28417.325
4637832,72524.121
1046299,15525.371
19,31269.489
13681581,22994.807
343688,13501.664
10348226,88452.657
2172,1904.641
142196290,257799.852
326579,11852.567
2654197,4891.977
51,2606.452
330244,14297.949
106,28634.399
104,1850.707
1975128,70348.569
1074288,15266.839
6641862,29904.661
10168237,41241.516
2229,1065.964
606632,30369.033
45505,7961.760
1613739,1122.380
104,819.613
2276799,22144.926
723521,4332.035
2323885,1451.889
384739,936.185
150,1349.152
262543,951.452
1255637,10457.623
115761,25267.101
292690,6280.921
830956,33414.607
1,1425.286
460243,6292.176
2467308,6028.521
195,10168.905
358,15568.016
2381654,11613.455
2155567,13677.851
1221523,35603.047
79,15547.225
5073847,22789.781
104,839.409
607703,8489.543
132896,17787.679
29575345,44026.165
687201,1038.424
65551,2867.765
3573013,7060.902
18858,1887.935
104,850.743
168252,5316.403
385502,1343.682
3828035,14221.318
79169,20301.936
2142955,5999.596
115004,3333.748
4374944,22750.225
867093,5761.060
4287705,8070.010
246024,12002.325
25193998,46440.580
1,1760.407
378601,18033.093
18322,7649.814
177375,3034.697
319693,10432.477
39,1164.038
1356,1568.306
16883,3116.709
4720437,21012.683
184378,2533.535
2170502,10774.030
180087,5829.491
2906138,1909.307
542755,32644.202
2735006,24413.365
597053,1257.909
58997,3559.516
1226,1031.941
50680,3826.093
551824,950.288
185874,20029.863
3,853.417
26514,3331.969
2283913,6448.380
2200247,22464.934
13957321,49986.448
598524,16186.682
2961503,15401.601
448373,3140.203
5461425,18353.811
324,14958.734
4907099,25649.093
1109312,4836.990
246,1293.075
332804,21147.451
246,1380.603
684982,9664.142
4405359,45983.898
24013498,15459.860
2187174,8552.287
246,1192.019
15992385,17341.710
862023,4733.292
4335795,2200.411
157,19550.257
13204947,89913.860
1311439,46442.897
52934,25791.744
33317,6673.188
2702138,25768.440
1345273,56641.269
160334,68489.970
980,4474.123
67,5264.258
104,1260.458
542297,8460.031
10336,38631.325
3383,3965.781
998,5349.616
92878,5930.640
271993,16994.444
43351,25642.547
44939001,96817.698
582463,2739.916
420,40165.896
87,6831.523
59,3674.988
1537,8531.499
4,24506.590
31532935,109188.915
885817,48444.996
15017,12185.440
513,19868.565
38823,13334.260
311418,11366.276
171,37722.673
4750704,79624.499
2315496,63932.367
246,3378.642
31668739,95430.473
157,3339.057
1429580,26397.746
18140,8751.398
3222612,5638.625
339,9565.124
884728,34481.696
104,2633.306
25,20285.661
267228,40167.148
176075,22020.514
161,3579.292
7699486,40843.405
41543125,100559.945
2531233,2454.939
79152,8707.228
67016,51061.694
3141008,4052.906
33393230,65062.988
17,1868.174
245,11592.480
168,13437.767
246,1320.360
181815,25447.553
977782,4513.423
69095,5728.880
4453563,1975.892
1227189,9702.820
2829971,37237.433
593182,14319.591
22714304,16439.790
460800,7170.756
46075,5253.497
1739057,12996.833
4827645,38365.758
45,1808.298
1620308,36604.628
716,16431.955
4703833,22867.013
51,790.513
500,10936.495
848659,11344.517
6196253,12149.169
607928,21302.231
51,813.563
446848,20500.344
6793482,17093.876
2495599,1913.893
2522786,13334.938
639052,3799.781
542,16986.640
1034066,1479.536
246,1224.822
14259922,14059.316
60474,3603.501
153229,6575.962
1071243,5403.451
1087500,14164.509
140503,18801.936
74171,3517.415
3907,8449.447
1867029,1763.345
500,11104.027
1429088,22620.117
705,973.969
4334190,2093.464
930,17611.838
3265775,1899.719
246,1220.311
12508,13532.546
35728863,17973.851
3882019,7099.056
4059,1517.800
200802,5514.470
4836084,18597.832
912996,1030.139
1451408,5021.649
24806963,45615.780
28028,8777.314
4077147,1937.302
548411,5971.617
16859117,18313.565
191454,3586.414
18348,2381.753
3484919,2039.873
817874,17557.952
131346407,155839.512
13894142,62054.448
500,11444.945
78085620,121846.150
37607,1276.815
475592,10442.623
9526359,15511.532
528835,6492.176
498,1003.431
2244272,26786.967
14733,1703.437
19515141,61989.830
1688811,5323.337
937453,16226.617
249299,3513.792
73879,8546.375
17798,1095.364
25,1829.290
97161,20291.112
1081,8670.963
551308,16548.654
14981875,27611.678
252,18346.419
4286678,25753.268
1085742,5223.973
14045,4163.427
82715,8266.962
2050624,25372.262
1064190,4941.808
504831,4826.304
288635,9513.623
229400,3459.564
11177105,27658.265
3815326,30693.402
19055442,42009.649
1397069,25713.580
573446,7270.330
1758786,21890.140
3327590,26172.685
6001026,13744.912
203242,6461.589
3829135,18622.313
661,7395.352
326979,17313.605
15494,2701.572
11579837,18157.189
293,8366.665
638327,17135.032
14,1166.357
3646501,7325.531
246,1326.916
2156604,6401.966
2177230,1514.373
214,18005.325
265,14610.877
288654,3596.638
49166,9256.613
479504,3864.932
131,7166.491
587350,4350.990
58383,8524.478
36617,7252.942
229276,3015.582
211271,10427.954
249866,9826.434
2611692,1833.926
62,2310.496
1644371,11902.658
379,7249.403
783241,1127.682
2955285,1868.870
175071,21501.827
2080807,12534.202
463,7342.982
4200832,2145.112
689561,6709.816
4,2571.350
246,1283.462
101169,7569.089
15330146,81609.052
1963,1045.284
98,1398.508
41017,2575.743
103372,4666.888
16765141,13991.530
448515,25030.244
3902824,2076.925
1379956,11994.105
13432948,35121.902
6126099,22129.926
255960,3793.600
9702526,36047.644
343912,5403.181
4074940,26052.709
2979885,1933.006
26928011,61598.421
12934090,30861.105
548180,3672.434
10972062,37902.155
6294473,12184.792
1434,8093.526
128293,2835.473
1254383,13883.634
393893,17894.562
5453450,38046.240
148841,3584.381
500,11047.606
53,871.690
500,11237.275
91517,957.604
3795742,2058.283
168478,3042.592
653,17345.618
211534,19971.763
3010987,18049.902
1271173,14052.790
71061,5135.726
1493142,12609.348
43416,3057.385
53,1005.440
7186361,20789.969
2615,807.661
1681209,1193.529
9604399,31974.289
322325,12592.762
149532,3998.485
1990786,5717.521
225,7043.123
2163547,6151.841
25926827,97799.580
5823639,26317.446
62,11053.034
1984022,1849.031
362479,10384.898
83622,2211.880
116850,12625.815
382,13822.764
24206785,16204.496
29528,7662.344
29,1541.375
846834,947.402
246,1219.639
10313391,37326.211
33045323,51147.801
699109,4379.735
798705,1278.042
1150267,18911.039
177612,3402.752
1950430,1194.840
1273548,19267.654
3812661,21654.892
114755,3427.966
9879292,45006.042
5647950,21750.723
2161082,14061.273
2145,17471.442
13937581,44627.953
4372226,31515.022
180087,8819.908
1649851,5233.842
7765847,36758.150
29401759,16684.027
191481,19046.270
36801215,79221.930
19016297,18281.788
1508620,1647.937
3667114,11845.970
264347,16317.203
1296446,4624.831
100021,4879.120
5303299,18465.949
2604842,16820.288
1675612,10315.912
775588,1562.993
996650,13055.111
119416,4848.832
4726641,22761.808
104,907.942
1483969,31439.184
9662611,53372.952
116359,12642.843
53,943.303
63,713.391
892,13439.734
6,6674.731
2079121,14290.312
360415,17281.458
13367464,54111.984
246,1296.372
1300371,1629.359
25,8153.008
53,846.732
1088939,3948.613
19071,8847.879
10,12138.700
93888,5199.770
4629486,17556.131
475017,6963.164
54,6323.392
2280842,1686.147
814937,1052.803
191417,11411.488
46439,3595.277
3200358,18527.549
246,1190.541
8672593,30294.243
89,1783.532
370928,3739.001
53,803.597
4793585,25594.348
119,1323.755
11686,17723.655
135109,3406.441
8299,2234.676
363126,5469.063
471794,3137.525
83744,6838.022
446629,1276.878
23340,6485.401
373645,6764.892
509248,6255.357
13069110,12508.841
12527835,12609.469
3465945,2024.950
1463107,5106.225
810574,1092.711
891576,4615.214
27333,16044.014
793302,11948.481
77,1264.035
104,799.439
246,1188.841
14211317,83522.072
2472,2764.018
381124,5398.363
2923144,27070.870
1781554,1616.056
114,12463.285
7864705,19161.107
8426,3083.957
2566348,22497.703
1718341,30193.224
500,10082.901
51,634.726
12523667,15534.137
1220341,1647.988
4331469,25851.546
10291,13771.058
2,1925.969
19298250,14169.306
740,19998.888
3524,14773.315
246,1344.379
1781,5713.778
4276488,1320.408
964158,9504.063
3888937,2151.736
7423732,14927.108
2252035,19259.933
44,6945.948
3273379,15985.162
3753631,13238.018
177,14678.576
2052110,1731.328
33,1795.777
10690,2119.250
8791324,29513.509
34078,748.875
3156141,6226.126
2262961,1787.411
1915557,5960.754
2864525,1941.190
1229,2167.423
11619,7557.216
6457631,30786.205
3852543,19135.072
228516,2974.339
246,1236.802
6994742,15508.735
3899125,22734.765
246,1286.220
253071,6101.565
246,1258.071
500,10326.995
2247419,1597.827
104,864.379
2494772,1809.039
13251178,45486.987
582461,4321.484
3945371,7962.337
27606,4028.081
9641,8047.429
1434,9023.615
7865915,22263.278
882105,26948.371
3060,1601.351
2369778,21948.206
48976,13659.089
795301,11161.666
3767843,22308.196
88886,4931.028
233,8751.940
773,15161.561
131,7579.356
25,7435.797
87,14489.060
396313,5658.714
938431,4615.818
895,12820.507
136740,8477.030
165590,17482.004
437343,20619.651
2198,19114.123
672915,4033.096
774191,4084.579
187973,4955.149
1268039,15668.476
92536,9236.217
2393,911.074
10124437,13565.700
18286,2536.994
8440988,18497.006
367869,13941.197
2326981,18779.219
883088,7269.487
10654388,41016.232
1898498,1287.308
7546424,45123.867
1728292,1416.066
6958839,43836.613
246,1227.033
227418,9749.834
250296,6635.068
1441587,1695.016
93,2322.950
137660,19416.765
15100043,40741.155
1629462,11752.816
803584,4551.774
1330178,1516.305
2940036,1970.951
4528,2938.932
140279,27267.105
27442367,15590.931
5916815,42539.525
895573,21855.458
104,826.553
4171433,31411.969
4076118,25597.336
2541125,1722.275
26592033,17119.642
328676,3451.020
1219806,14961.844
435,14517.465
1046020,3429.500
34948414,47178.733
4261619,54477.840
77444,54061.435
104,2308.139
2434979,4789.602
453866,57838.006
8719140,50723.401
76,20513.217
24401,12855.435
176,40555.399
519747,40770.722
1921996,4972.678
13554,48181.822
319756,17160.324
1587179,21725.479
11562110,39385.799
90110,31734.729
47619,12798.444
51,27021.800
9013687,42706.135
1029728,3262.492
586848,75946.356
977727,31743.189
9326,4354.852
19711,4053.508
502160,2107.531
1018771,9710.211
43285,11324.838
246,3732.023
3737382,4798.740
285368,15168.104
39782148,145637.568
19446808,94175.947
4362771,16805.094
4416223,42460.888
31001160,143687.561
22765464,80000.373
246,3452.674
4377010,37866.906
1,3541.186
544124,15552.519
14447806,41976.131
33693509,39808.536
1160489,65549.962
6839949,15106.630
112856,10313.768
3306449,7001.850
8776477,26468.576
3911,2123.599
4955456,35215.498
246,1385.848
9567300,12903.322
56,2528.448
1276922,30918.094
246,1355.748
988855,1300.697
3,820.117
246,1279.118
246,1260.808
3832182,13738.608
1594136,1126.323
899621,23832.944
871956,15131.483
103206,25514.338
14801126,64786.644
728938,6793.819
2095603,5760.000
922671,1179.577
118200,3204.107
108490,9435.891
5844848,23940.105
2417,2776.850
11985,1828.113
1434,8645.167
8917903,18889.652
268605,952.328
53425,2529.266
931538,16034.750
321302,6216.098
8742095,33818.898
54399172,65730.900
142561,1003.339
14940514,67762.335
5374,809.149
14228,6262.451
7402,2530.942
635,19318.203
332,14066.583
2588829,1280.511
730591,24402.409
96,1254.148
83809,4851.789
82,8021.378
3094,13279.510
246,1282.790
203749,10448.518
6412155,28856.898
50275,2640.230
219860,18053.438
183682,9760.693
1505951,15942.000
2966112,1860.538
15242707,15992.853
104,715.418
6,1357.028
69,1915.741
2884794,33016.798
219612,10281.778
15960840,14230.356
92,11325.102
59427,18008.303
4215983,2064.070
246,1601.114
843973,7749.178
10439,3242.651
531997,8064.068
24,10726.911
3540437,2026.147
7437,920.641
10199,8238.679
867484,4176.856
2302032,11411.327
10441194,31706.988
5785897,21157.471
455497,6541.667
52948,3619.402
6078136,18701.658
104,842.063
561,13344.575
320092,6028.519
9354592,39102.410
1348950,17995.751
540636,10554.921
500,32092.960
159636,22609.349
319327,66234.461
832171,2408.358
2905,3022.733
707162,58311.375
180445,9110.952
507,5528.758
38,3230.447
19,3855.187
1081431,79431.937
2849276,4788.916
559382,7658.933
3413226,50623.973
892009,11113.508
29,21932.210
53,2622.940
17937,15672.217
274190,28517.624
16014455,104780.831
4502154,5455.619
305971,10115.258
246,3721.358
64376,9173.782
132288,8491.995
172043,39255.766
21191692,94192.956
2946406,36782.640
4911650,66626.799
1,4132.306
27667041,43208.512
1703432,3686.814
147517,2451.328
2375346,76784.007
789969,15241.853
1819966,35062.929
3870658,12942.826
10666548,36508.167
6025998,43319.125
619318,3351.413
733196,3391.900
667245,10701.012
1420482,66772.525
59431122,156839.781
762,22993.037
5869,8480.517
7230,6826.797
805880,62412.187
4486815,30077.120
43281,49820.059
15838,3320.763
215886,5409.112
50087,15884.455
609089,19197.544
3896310,33567.795
1292819,1518.526
284998,13040.800
213719,17237.664
2152235,1283.311
238704,16279.506
2417033,1442.316
1047129,23695.986
2211649,6171.250
3401709,21802.589
172008,3681.949
319947,6054.395
323,853.495
13564466,16719.821
6,2126.418
104,763.640
246,1341.498
6258633,16125.954
12950143,14146.839
41619,18207.961
3320458,1998.652
51,1003.004
104,816.650
467624,1310.141
5085346,18626.566
4443234,27066.839
2150202,1237.438
1347878,23137.734
684241,7834.014
76,2509.989
115210,22191.232
2087712,32547.224
327769,9971.889
9959021,39031.678
65860,3331.377
355,10070.161
12746595,49240.681
12237868,17105.760
750713,1527.108
460523,10704.443
105517,5069.790
6374583,13973.507
2261457,5963.510
3257218,2008.864
391154,9436.525
2,1301.953
532917,17201.025
4025576,23235.164
30740234,17262.572
560,8273.549
1490,17308.985
45,1859.587
500,10615.712
57442,21468.539
177144,18146.364
53,720.953
103896,22832.001
1719868,1639.938
277201,17606.262
660427,7429.504
12264917,22161.480
206766,24759.561
242403,5294.345
7502793,14052.139
888495,7320.794
2329061,1710.411
790011,4494.737
17506,8909.293
7548139,29637.425
134,1938.405
833055,11858.372
